datetime,open,high,low,close,volume
2026-03-18T03:40:00Z,74506.91,74506.91,74486.66,74486.66,0.00016
2026-03-18T03:45:00Z,74475.04,74475.04,74462.04,74462.04,0.01418
2026-03-18T03:50:00Z,74467.5,74467.5,74444.69,74444.69,0.0046
2026-03-18T03:55:00Z,74489.02,74489.02,74481.75,74483.18,0.13527
2026-03-18T04:00:00Z,74462.45,74495.75,74440.32,74440.32,0.019
2026-03-18T04:05:00Z,74427.15,74427.15,74415.68,74415.68,0.00074
2026-03-18T04:10:00Z,74425.73,74445.54,74425.73,74445.54,0.0004
2026-03-18T04:15:00Z,74420.42,74420.42,74369.43,74369.43,0.00503
2026-03-18T04:20:00Z,74430.49,74430.49,74364.1,74364.1,0.00693
2026-03-18T04:25:00Z,74330.6,74330.6,74310.87,74310.87,0.002
2026-03-18T04:30:00Z,74207.55,74223.01,74196.74,74223.01,0.00028
2026-03-18T04:35:00Z,74217.36,74217.36,74157.8,74176.94,0.10565
2026-03-18T04:40:00Z,74212.48,74212.48,74212.48,74212.48,0.00014
2026-03-18T04:45:00Z,74206.45,74206.45,74206.45,74206.45,0.00672
2026-03-18T04:50:00Z,74206.45,74206.45,74206.45,74206.45,0.0
2026-03-18T04:55:00Z,74206.45,74206.45,74206.45,74206.45,0.0
2026-03-18T05:00:00Z,74169.99,74259.55,74166.64,74218.43,0.01153
2026-03-18T05:05:00Z,74214.84,74239.96,74198.71,74239.96,0.00605
2026-03-18T05:10:00Z,74283.69,74283.69,74283.69,74283.69,4e-05
2026-03-18T05:15:00Z,74264.25,74264.25,74232.88,74232.88,0.00206
